Main Category,Capric acid,Lauric acid,Myristic acid,Palmitic acid,Palmitoleic acid,Stearic acid,Oleic acid,Linoleic Acid,Linolenic Acid,Stearidonic acid,Eicosenoic acid,Arachidonic acid,Eicosapentaenoic acid,Erucic acid,Docosapentaenoic acid,Docosahexaenoic acid,Butyric acid,Caproic acid,Caprylic acid,Alcohol,Caffeine,Calcium,Carbohydrate,"Carotene, alpha","Carotene, beta",Cholesterol,Choline,Copper,"Cryptoxanthin, beta",Energy,"Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated","Fatty acids, total saturated",Dietary Fiber,"Folate, DFE","Folate, food",Folate,Folic acid,Iron,Lutein + zeaxanthin,Lycopene,Magnesium,Niacin,Phosphorus,Potassium,Protein,Retinol,Riboflavin,Selenium,Sodium,"Sugars, total",Theobromine,Thiamin,Total Fat,Vitamin A,Vitamin B12,"Vitamin B-12, added",Vitamin B6,Vitamin C,Vitamin D,Vitamin E,"Vitamin E, added",Vitamin K,Water,Zinc,Creatine
Frozen novelties,0.102,0.507,0.34,0.749,0.037,0.392,0.96,0.334,0.032,0.0,0.006,0.002,0.0,0.0,0.0,0.0,0.038,0.038,0.089,0.0,1.0,98.2,23.475,0.0,18.6,3.3,10.99,0.042,0.0,138.1,1.025,0.369,2.298,0.44,6.5,6.5,6.5,0.0,0.515,10.2,0.0,12.7,0.243,63.9,130.9,2.228,20.3,0.101,0.99,48.0,17.022,19.9,0.026,3.992,21.9,0.147,0.0,0.044,7.1,0.05,0.136,0.0,0.42,69.692,0.352,0.0
Frozen yogurts,0.086,0.099,0.336,0.93,0.073,0.396,0.821,0.073,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.064,0.038,0.0,1.5,125.5,21.775,0.0,9.25,8.0,15.125,0.076,0.0,130.0,0.938,0.11,2.131,1.075,8.5,8.5,8.5,0.0,0.315,0.0,0.0,22.25,0.174,109.0,235.0,3.6,36.25,0.191,2.475,73.5,18.942,53.0,0.039,3.4,37.25,0.23,0.0,0.05,0.55,0.075,0.092,0.0,0.3,70.3,0.368,0.0
Fruit butters,0.0,0.001,0.002,0.041,0.001,0.008,0.016,0.066,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,42.47,0.0,9.0,0.0,2.1,0.08,9.0,173.0,0.016,0.084,0.053,1.5,1.0,1.0,1.0,0.0,0.31,17.0,0.0,4.0,0.076,8.0,91.0,0.39,0.0,0.019,0.4,15.0,35.3,0.0,0.009,0.3,1.0,0.0,0.0,0.037,0.6,0.0,0.05,0.0,0.9,56.45,0.06,0.0
Fruit cocktail,0.0,0.0,0.0,0.006,0.0,0.002,0.011,0.022,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,14.602,0.0,125.2,0.0,3.5,0.072,47.2,55.6,0.011,0.026,0.008,1.14,3.0,3.0,3.0,0.0,0.266,82.4,0.0,5.8,0.379,11.8,91.2,0.428,0.0,0.017,0.5,5.2,13.47,0.0,0.017,0.06,12.4,0.0,0.0,0.051,2.1,0.0,0.46,0.0,2.86,84.674,0.086,0.0
Fruit juice drink,0.0,0.0,0.0,0.008,0.0,0.001,0.001,0.013,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.255,0.0,0.0,0.0,1.8,0.013,0.0,50.0,0.001,0.015,0.008,0.1,0.0,0.0,0.0,0.0,0.25,16.0,0.0,5.0,0.036,7.0,122.0,0.13,5.0,0.014,0.1,34.5,11.4,0.0,0.049,0.055,5.0,0.0,0.0,0.032,25.2,0.0,0.05,0.04,0.0,87.245,0.04,0.0
Fruit juice smoothie,0.01,0.0,0.005,0.042,0.008,0.01,0.024,0.036,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,10.5,12.095,6.0,129.0,0.0,4.05,0.046,12.0,51.5,0.032,0.058,0.072,0.65,25.0,25.0,25.0,0.0,0.31,104.5,0.0,12.0,0.3,16.5,183.0,0.54,0.0,0.074,0.4,4.0,10.6,0.0,0.055,0.265,11.5,0.315,0.0,0.095,8.3,0.0,0.215,0.0,11.05,86.765,0.07,0.0
Fruit syrup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,85.13,0.0,1.0,0.0,0.2,0.018,0.0,341.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.04,1.0,0.0,1.0,0.012,0.0,7.0,0.0,0.0,0.012,0.8,0.0,53.0,0.0,0.033,0.0,0.0,0.0,0.0,0.001,1.6,0.0,0.01,0.0,0.1,14.74,0.26,0.0
Fruit-flavored drink,0.0,0.0,0.0,0.005,0.0,0.0,0.018,0.012,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.5,89.19,0.0,1.0,0.0,0.1,0.006,5.0,222.5,0.019,0.017,0.005,1.15,2.5,2.5,2.5,0.0,0.08,6.5,0.0,124.0,40.0,866.0,1508.0,0.35,2998.0,3.4,0.0,209.0,0.0,0.0,0.004,0.1,2998.5,0.0,0.0,4.0,1480.0,0.0,0.01,0.0,0.0,1.58,0.005,0.0
Game meat,0.0,0.001,0.144,1.073,0.234,0.633,1.663,0.752,0.09,0.0,0.012,0.102,0.004,0.0,0.011,0.014,0.0,0.0,0.0,0.0,0.0,12.812,0.0,0.0,0.0,97.625,116.975,0.173,0.0,183.188,1.988,1.007,1.941,0.0,7.75,7.75,7.75,0.0,5.033,0.0,0.0,25.125,5.808,224.875,356.75,29.902,0.0,0.412,18.581,66.375,0.0,0.0,0.204,6.16,0.0,4.605,0.0,0.402,0.688,0.0,0.456,0.0,1.438,62.34,4.137,0.0
Garlic,0.002,0.0,0.0,0.087,0.0,0.0,0.011,0.229,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,33.06,0.0,5.0,0.0,23.2,0.299,0.0,149.0,0.011,0.249,0.089,2.1,3.0,3.0,3.0,0.0,1.7,16.0,0.0,25.0,0.7,153.0,401.0,6.36,0.0,0.11,14.2,17.0,1.0,0.0,0.2,0.5,0.0,0.0,0.0,1.235,31.2,0.0,0.08,0.0,1.7,58.58,1.16,0.0
Garlic bread,0.042,0.652,0.334,3.35,0.032,0.737,3.882,5.382,0.038,0.0,0.735,0.0,0.002,0.002,0.002,0.001,0.008,0.006,0.027,0.0,0.0,27.0,41.72,0.0,0.0,0.0,8.5,0.108,0.0,350.0,4.669,5.437,5.281,2.5,221.0,136.0,186.0,50.0,3.05,25.0,0.0,23.0,4.142,87.0,103.0,8.36,13.0,0.184,16.6,544.0,3.69,0.0,0.462,16.61,13.0,0.08,0.0,0.083,0.2,0.2,1.18,0.0,29.5,31.78,0.87,0.0
Gelatin desserts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,47.28,0.0,0.0,0.0,1.0,0.037,0.0,165.25,0.0,0.0,0.0,0.025,1.0,1.0,1.0,0.0,0.055,0.0,0.0,1.5,0.002,381.0,5.75,6.38,0.0,0.012,1.95,362.75,24.882,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.515,0.005,0.0
Gelatins,0.0,0.0,0.01,0.04,0.01,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,38.5,2.161,0.0,335.0,0.06,0.01,0.07,0.0,30.0,30.0,30.0,0.0,1.11,0.0,0.0,22.0,0.085,39.0,16.0,85.6,0.0,0.23,39.5,196.0,0.0,0.0,0.025,0.1,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,13.0,0.14,0.0
Ginger root,0.0,0.02,0.01,0.072,0.01,0.012,0.066,0.074,0.02,0.0,0.006,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.004,0.0,0.0,45.0,11.3,0.0,0.0,0.0,19.65,0.122,0.0,50.0,0.087,0.094,0.12,2.3,6.0,6.0,6.0,0.0,0.44,0.0,0.0,23.5,0.386,18.0,225.5,1.075,0.0,0.024,0.55,459.5,0.85,0.0,0.022,0.425,0.0,0.0,0.0,0.098,2.5,0.0,0.22,0.0,1.15,85.595,0.19,0.0
Goose,0.0,0.04,0.11,4.53,0.68,1.81,9.52,2.24,0.18,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,91.0,66.5,0.264,0.0,305.0,10.25,2.52,6.87,0.0,2.0,2.0,2.0,0.0,2.83,0.0,0.0,22.0,4.168,270.0,329.0,25.16,21.0,0.323,21.8,70.0,0.0,0.0,0.077,21.92,21.0,0.41,0.0,0.37,0.0,0.1,1.74,0.0,5.1,51.95,2.62,0.0
Granola bar,0.492,5.518,2.157,4.434,0.12,3.933,6.411,1.836,0.07,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.07,0.04,0.421,0.0,3.0,108.0,54.1,0.0,0.0,12.0,24.7,0.323,0.0,536.0,6.561,1.906,17.065,3.8,25.0,25.0,25.0,0.0,1.45,32.0,0.0,67.0,3.29,227.0,339.0,9.6,8.0,0.21,15.7,193.0,23.63,41.0,0.1,31.2,8.0,0.46,0.0,0.11,0.6,0.0,4.59,0.0,5.7,3.2,1.47,0.0
Grape juice,0.0,0.0,0.001,0.021,0.0,0.003,0.003,0.017,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.333,14.77,0.0,5.0,0.0,3.2,0.018,0.0,60.667,0.003,0.022,0.025,0.2,0.0,0.0,0.0,0.0,0.25,57.0,0.0,10.0,0.133,14.0,104.0,0.37,0.0,0.015,0.0,5.0,14.2,0.0,0.017,0.13,0.0,0.0,0.0,0.032,16.7,0.0,0.0,0.0,0.4,84.51,0.07,0.0
Grape leaves,0.0,0.0,0.005,0.243,0.035,0.026,0.039,0.148,0.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,17.31,629.0,16194.0,0.0,12.8,0.415,9.0,93.0,0.081,1.065,0.336,11.0,83.0,83.0,83.0,0.0,2.63,1747.0,0.0,95.0,2.362,91.0,272.0,5.6,0.0,0.354,0.9,9.0,6.3,0.0,0.04,2.12,1376.0,0.0,0.0,0.4,11.1,0.0,2.0,0.0,108.6,73.32,0.67,0.0
Grapefruit,0.0,0.0,0.0,0.013,0.001,0.001,0.013,0.021,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,10.508,1.4,247.6,0.0,6.14,0.05,2.4,41.4,0.014,0.026,0.015,0.78,10.0,10.0,10.0,0.0,0.238,2.2,510.8,9.6,0.239,11.6,140.8,0.648,0.0,0.022,0.62,2.2,9.292,0.0,0.037,0.106,20.8,0.0,0.0,0.031,28.52,0.0,0.106,0.0,0.0,88.412,0.078,0.0
Grapefruit juice,0.0,0.0,0.0,0.023,0.002,0.001,0.022,0.035,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,15.095,3.25,74.75,0.0,11.575,0.054,1.75,64.25,0.025,0.045,0.025,0.325,11.0,11.0,11.0,0.0,0.25,14.5,297.25,17.5,0.351,23.5,234.25,0.888,0.0,0.034,0.125,2.0,14.698,0.0,0.067,0.195,6.75,0.0,0.0,0.066,52.775,0.0,0.128,0.0,0.025,83.3,0.09,0.0
Grapes,0.0,0.0,0.002,0.051,0.0,0.007,0.007,0.041,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.3,1.0,40.5,0.0,4.7,0.069,0.0,63.0,0.007,0.053,0.059,0.75,3.0,3.0,3.0,0.0,0.642,60.0,0.0,6.0,0.186,16.25,148.0,0.582,0.0,0.043,0.1,3.75,15.12,0.0,0.056,0.18,3.25,0.0,0.0,0.082,2.3,0.0,0.16,0.0,12.2,82.553,0.053,0.0
Gravy,0.013,0.07,0.214,1.679,0.207,0.73,2.335,0.759,0.075,0.003,0.033,0.002,0.0,0.004,0.0,0.0,0.005,0.004,0.011,0.0,0.0,85.222,36.448,0.0,0.778,8.111,20.744,0.164,0.0,228.667,2.616,0.842,2.86,2.189,35.444,14.667,26.778,12.222,3.374,4.556,0.0,20.0,1.488,128.222,214.778,6.632,6.111,0.238,6.744,3091.778,7.717,0.0,0.113,6.456,6.222,0.314,0.0,0.096,1.344,0.0,0.197,0.0,0.444,41.894,0.926,0.0
Ground beef,0.0,0.01,0.399,2.987,0.496,1.7,5.306,0.318,0.05,0.0,0.044,0.036,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,0.0,69.3,63.26,0.069,0.0,209.1,6.102,0.411,5.351,0.0,7.0,7.0,7.0,0.0,2.093,0.0,0.0,17.6,4.42,163.9,272.8,19.628,3.2,0.146,16.52,3938.1,0.0,0.0,0.04,13.881,3.2,2.161,0.0,0.323,0.0,0.05,0.133,0.0,1.27,55.9,4.763,0.0
Ground turkey,0.004,0.014,0.088,1.775,0.298,0.729,3.08,2.556,0.144,0.001,0.037,0.127,0.01,0.002,0.012,0.009,0.003,0.001,0.002,0.0,0.0,28.0,0.0,0.0,0.0,93.0,78.2,0.151,0.0,203.0,3.458,2.917,2.669,0.0,7.0,7.0,7.0,0.0,1.52,0.0,0.0,30.0,8.724,254.0,294.0,27.37,24.0,0.211,31.1,78.0,0.0,0.0,0.077,10.4,24.0,1.34,0.0,0.633,0.0,0.2,0.11,0.0,0.0,62.07,3.11,0.0
Guanabana nectar,0.0,0.0,0.0,0.023,0.002,0.006,0.048,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.93,0.0,0.0,0.0,2.2,0.01,0.0,59.0,0.051,0.039,0.029,0.1,6.0,6.0,6.0,0.0,0.36,0.0,0.0,3.0,0.12,2.0,25.0,0.11,0.0,0.011,0.4,8.0,13.07,0.0,0.003,0.17,0.0,0.0,0.0,0.007,11.1,0.0,0.01,0.0,0.0,84.72,0.02,0.0
Guava nectar,0.0,0.001,0.004,0.017,0.011,0.001,0.009,0.003,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.3,0.0,29.0,0.0,1.1,0.025,0.0,48.0,0.02,0.017,0.023,1.2,4.0,4.0,4.0,0.0,0.54,0.0,35.0,2.0,0.17,3.0,33.0,0.3,0.0,0.005,0.1,6.0,10.15,0.0,0.005,0.07,2.0,0.0,0.0,0.009,21.3,0.0,0.06,0.0,1.0,86.23,0.02,0.0
Guava sauce,0.0,0.0,0.003,0.034,0.001,0.004,0.012,0.042,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.48,0.0,170.0,0.0,4.1,0.077,0.0,36.0,0.013,0.059,0.04,3.6,5.0,5.0,5.0,0.0,0.18,0.0,3909.0,7.0,0.42,11.0,225.0,0.32,0.0,0.013,0.5,4.0,5.88,0.0,0.026,0.14,14.0,0.0,0.0,0.09,146.4,0.0,0.55,0.0,1.9,89.56,0.17,0.0
Guavas,0.0,0.0,0.019,0.228,0.005,0.025,0.082,0.288,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.32,0.0,374.0,0.0,7.6,0.23,0.0,68.0,0.087,0.401,0.272,5.4,49.0,49.0,49.0,0.0,0.26,0.0,5204.0,22.0,1.084,40.0,417.0,2.55,0.0,0.04,0.6,2.0,8.92,0.0,0.067,0.95,31.0,0.0,0.0,0.11,228.3,0.0,0.73,0.0,2.6,80.8,0.23,0.0
HOT POCKETS,0.048,0.199,0.226,2.035,0.108,0.706,2.944,1.734,0.186,0.0,0.041,0.016,0.002,0.0,0.002,0.002,0.012,0.02,0.024,0.0,0.0,166.5,30.425,0.0,95.5,24.5,32.6,0.1,4.5,244.0,3.104,1.956,3.314,1.65,95.5,22.0,65.0,43.5,2.525,122.5,871.5,20.0,3.173,177.0,196.0,9.11,27.0,0.24,10.8,392.5,7.665,0.0,0.401,9.535,35.0,0.35,0.0,0.096,2.75,0.2,0.49,0.0,5.8,48.605,0.97,0.0
HOT POCKETS Ham 'N Cheese Stuffed Sandwich,0.047,0.229,0.237,2.161,0.087,0.749,2.401,1.71,0.169,0.0,0.033,0.021,0.002,0.0,0.003,0.002,0.008,0.019,0.026,0.0,0.0,152.0,30.55,0.0,0.0,23.0,29.1,0.113,0.0,241.0,2.547,1.936,3.545,1.5,84.0,11.0,54.0,43.0,2.0,115.0,0.0,18.0,3.425,168.0,188.0,9.16,0.0,0.273,11.6,504.0,7.6,0.0,0.417,9.14,0.0,0.35,0.0,0.095,0.1,0.2,0.29,0.0,0.8,48.96,0.95,0.0
Ham,0.014,0.009,0.133,2.203,0.36,1.105,4.619,1.035,0.114,0.0,0.026,0.023,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,10.75,2.248,0.0,0.0,51.5,71.425,0.062,0.0,172.25,5.008,1.184,3.469,0.325,2.25,2.25,2.25,0.0,0.847,0.0,0.0,17.5,3.92,174.75,338.25,16.502,0.0,0.203,22.075,1101.75,0.0,0.0,0.532,10.442,0.0,0.6,0.0,0.348,1.5,0.65,0.212,0.0,0.0,67.045,1.658,0.0
Ham salad spread,0.02,0.01,0.159,3.187,0.468,1.673,6.703,2.36,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.64,0.0,0.0,37.0,69.0,0.07,0.0,216.0,7.171,2.689,5.049,0.0,1.0,1.0,1.0,0.0,0.59,0.0,0.0,10.0,2.095,120.0,150.0,8.68,0.0,0.12,17.8,1075.0,0.0,0.0,0.435,15.53,0.0,0.76,0.0,0.15,0.0,0.7,1.74,0.0,0.0,62.6,1.1,0.0
Headcheese,0.021,0.014,0.187,2.13,0.574,1.051,5.027,1.003,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,69.0,104.1,0.122,0.0,157.0,5.601,1.134,3.402,0.0,2.0,2.0,2.0,0.0,1.5,0.0,0.0,9.0,0.44,56.0,31.0,13.83,0.0,0.115,0.1,941.0,0.0,0.0,0.023,10.9,0.0,1.05,0.0,0.19,0.0,0.9,0.25,0.0,3.4,73.84,0.97,0.0
Hearts of palm,0.0,0.001,0.001,0.034,0.0,0.004,0.005,0.076,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,25.61,0.0,41.0,0.0,0.0,0.644,0.0,115.0,0.005,0.089,0.046,1.5,24.0,24.0,24.0,0.0,1.69,0.0,0.0,10.0,0.9,140.0,1806.0,2.7,0.0,0.18,0.7,14.0,17.16,0.0,0.05,0.2,3.0,0.0,0.0,0.81,8.0,0.0,0.5,0.0,0.0,69.5,3.73,0.0
Hominy,0.0,0.0,0.0,0.105,0.001,0.014,0.23,0.387,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.26,0.0,0.0,0.0,3.1,0.03,0.0,72.0,0.231,0.399,0.123,2.5,1.0,1.0,1.0,0.0,0.62,30.0,0.0,16.0,0.033,35.0,9.0,1.48,0.0,0.006,3.0,345.0,1.82,0.0,0.003,0.88,0.0,0.0,0.0,0.005,0.0,0.0,0.05,0.0,0.2,82.53,1.05,0.0
Honey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,82.4,0.0,0.0,0.0,2.2,0.036,0.0,304.0,0.0,0.0,0.0,0.2,2.0,2.0,2.0,0.0,0.42,0.0,0.0,2.0,0.121,4.0,52.0,0.3,0.0,0.038,0.8,4.0,82.12,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.5,0.0,0.0,0.0,0.0,17.1,0.22,0.0
Horseradish,0.0,0.002,0.001,0.061,0.001,0.021,0.127,0.285,0.053,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,11.29,0.0,1.0,0.0,6.5,0.058,0.0,48.0,0.13,0.339,0.09,3.3,57.0,57.0,57.0,0.0,0.42,10.0,0.0,27.0,0.386,31.0,246.0,1.18,0.0,0.024,2.8,420.0,7.99,0.0,0.008,0.69,0.0,0.0,0.0,0.073,24.9,0.0,0.01,0.0,1.3,85.08,0.83,0.0
Ice cream,0.258,0.996,0.912,2.862,0.125,1.552,2.852,0.941,0.128,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.19,0.122,0.204,0.0,2.0,129.25,27.465,1.25,20.0,35.25,20.15,0.171,1.25,239.75,2.993,1.069,7.402,2.7,14.75,9.5,12.5,3.0,0.395,39.75,0.0,35.25,0.996,136.25,225.5,4.222,72.5,0.192,2.9,76.5,17.398,54.75,0.082,12.53,74.5,0.33,0.0,0.056,0.2,0.45,0.452,0.0,0.825,54.718,0.768,0.0
Ice cream bar,0.539,2.233,1.908,8.172,0.132,2.908,3.528,1.866,0.174,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.38,0.25,0.418,0.0,2.0,76.5,24.505,0.0,30.5,36.0,41.5,0.098,0.0,330.5,3.69,2.043,16.9,1.1,8.5,8.5,8.5,0.0,0.605,0.0,0.0,24.0,0.888,101.5,187.5,3.865,45.5,0.15,3.55,70.0,15.925,20.5,0.047,25.55,48.0,0.29,0.0,0.194,0.0,0.15,1.395,0.0,12.0,45.31,0.565,0.0
Ice cream cone,0.235,0.254,0.948,4.933,0.185,4.204,7.14,1.408,0.249,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.281,0.197,0.148,0.0,7.0,63.0,34.38,0.0,11.0,21.0,23.8,0.128,0.0,354.0,7.34,1.657,11.458,1.0,35.0,8.0,24.0,16.0,0.0,4.0,0.0,29.0,0.829,108.0,222.0,5.21,31.0,0.252,2.6,94.0,25.0,56.0,0.108,21.88,32.0,0.36,0.0,0.046,0.0,0.1,0.18,0.0,1.1,37.43,0.86,0.0
Ice cream cones,0.0,0.0,0.01,0.688,0.012,0.199,1.645,2.216,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,81.55,0.0,0.0,0.0,8.95,0.236,0.0,409.5,1.658,2.358,0.898,2.35,263.5,4.5,156.5,152.0,4.015,15.5,0.0,28.5,4.746,100.0,128.5,8.0,0.0,0.38,4.8,277.0,15.83,0.0,0.38,5.35,0.0,0.0,0.0,0.041,0.0,0.0,0.425,0.0,1.65,4.15,0.71,0.0
Ice cream cookie sandwich,0.04,0.004,0.04,0.211,0.006,1.314,4.144,0.798,0.043,0.0,0.0,0.002,0.001,0.0,0.0,0.001,0.0,0.004,0.05,0.0,6.0,73.0,39.6,0.0,0.0,6.0,8.0,0.106,0.0,240.0,4.15,0.847,1.663,1.2,5.0,5.0,5.0,0.0,1.1,6.0,0.0,16.0,0.237,54.0,68.0,3.7,37.0,0.03,3.1,162.0,21.3,42.0,0.03,7.4,37.0,0.01,0.0,0.028,0.0,0.0,0.4,0.0,1.3,48.7,0.32,0.0
Ice cream sandwich,0.032,0.237,0.095,0.561,0.015,0.351,1.5,1.206,0.084,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.003,0.04,0.0,2.0,67.333,39.88,0.0,0.0,16.333,4.533,0.145,0.0,207.667,1.515,1.294,1.32,2.367,30.333,3.333,19.333,15.667,0.117,3.333,0.0,16.333,0.892,41.333,65.667,4.763,103.667,0.083,1.767,146.333,14.337,69.333,0.063,4.823,103.667,0.03,0.0,0.016,0.0,0.0,0.227,0.0,0.767,49.887,0.34,0.0
Ice cream sundae cone,0.101,0.302,0.403,1.175,0.1,0.603,1.665,0.659,0.067,0.0,0.01,0.021,0.0,0.0,0.0,0.0,0.0,0.082,0.051,0.0,0.0,60.0,28.89,0.0,14.0,15.0,11.9,0.082,0.0,254.0,1.775,0.747,2.717,1.0,29.0,5.0,19.0,14.0,0.36,2.0,0.0,20.0,1.111,128.0,204.0,3.0,116.0,0.213,2.3,115.0,21.26,2.0,0.09,14.0,117.0,0.35,0.0,0.05,0.0,0.1,0.11,0.0,0.5,53.31,0.56,0.0
Ice creams,0.206,0.222,0.836,2.322,0.178,1.083,2.182,0.236,0.119,0.0,0.001,0.002,0.0,0.0,0.0,0.0,0.271,0.156,0.096,0.0,1.0,134.667,24.844,0.083,28.167,33.833,23.508,0.06,0.083,195.75,2.391,0.404,5.373,1.283,7.25,7.167,7.167,0.0,0.418,3.083,0.0,18.5,0.138,106.833,215.333,4.097,117.75,0.194,2.542,73.417,15.101,26.5,0.041,9.032,120.333,0.366,0.0,0.043,0.667,0.15,0.262,0.0,0.983,60.988,0.592,0.0
Imitation cheese,0.025,0.027,0.131,3.78,0.025,1.789,14.09,10.439,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.018,0.012,0.0,0.0,705.0,1.0,0.0,28.0,15.0,0.1,0.03,0.0,390.0,14.127,10.615,5.815,0.0,18.0,18.0,18.0,0.0,0.7,0.0,0.0,30.0,0.08,530.0,55.0,25.0,113.0,0.36,14.6,670.0,1.0,0.0,0.03,32.0,115.0,0.83,0.0,0.07,0.0,0.0,0.28,0.0,2.7,38.0,3.0,0.0
Infant Formula,0.23,1.511,0.673,3.653,0.046,0.675,6.182,2.842,0.286,0.0,0.045,0.1,0.0,0.016,0.0,0.05,0.0,0.047,0.389,0.0,0.0,376.4,36.978,0.0,0.0,0.2,78.98,0.26,0.0,330.6,6.289,3.295,7.181,0.0,90.4,0.0,53.4,53.4,6.152,0.0,0.0,25.4,3.469,211.4,357.4,7.356,296.6,0.472,9.52,99.8,36.978,0.0,0.301,17.276,296.6,1.018,1.018,0.22,40.44,5.06,3.58,3.58,28.52,36.256,3.128,0.0
Infant formula,0.925,1.878,0.794,3.114,0.026,0.718,5.776,3.873,0.391,0.0,0.028,0.117,0.0,0.014,0.0,0.059,0.0,0.071,1.773,0.0,0.0,452.6,42.118,0.0,0.0,3.45,88.87,0.329,0.0,397.3,5.848,4.434,9.279,0.035,111.35,0.0,65.45,65.45,7.203,0.0,0.0,34.85,4.669,293.45,460.95,10.214,394.15,0.488,9.815,146.6,41.332,0.0,0.375,20.884,394.15,1.222,1.222,0.258,44.9,6.21,5.272,5.272,35.105,23.988,3.724,0.0
Jams,0.0,0.0,0.0,0.002,0.0,0.0,0.007,0.014,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,45.265,0.0,8.5,0.0,3.35,0.034,0.0,181.5,0.007,0.025,0.002,1.2,12.5,12.5,12.5,0.0,0.17,16.0,0.0,4.5,0.142,6.5,62.0,0.0,0.0,0.021,0.6,0.0,35.705,0.0,0.019,0.05,0.5,0.0,0.0,0.016,16.55,0.0,0.17,0.0,1.3,54.42,0.125,0.0
